Linux 6.6.74+rpt-rpi-2712 (raspberrypi) 	06/20/25 	_aarch64_	(4 CPU)

21:01:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:02:03      999   3680729   30.47    2.52    0.00    0.00   32.98     2  java

21:01:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:02:03      999   3680729      0.10      0.00 11837136  979392  11.86  java

21:02:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:03:03      999   3680729   32.82    2.35    0.00    0.00   35.17     2  java

21:02:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:03:03      999   3680729      6.05      0.00 11837136  977632  11.84  java

21:03:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:04:03      999   3680729   35.03    2.10    0.00    0.00   37.13     2  java

21:03:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:04:03      999   3680729      9.15      0.00 11837136  981232  11.88  java

21:04:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:05:03      999   3680729   32.10    1.72    0.00    0.00   33.82     2  java

21:04:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:05:03      999   3680729      1.23      0.00 11837504  982256  11.90  java

21:05:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:06:03      999   3680729   31.87    1.90    0.00    0.00   33.77     2  java

21:05:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:06:03      999   3680729      0.95      0.00 11837504  983280  11.91  java

21:06:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:07:03      999   3680729   31.08    1.87    0.00    0.00   32.95     2  java

21:06:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:07:03      999   3680729      0.18      0.00 11837504  983280  11.91  java

21:07:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:08:03      999   3680729   31.62    2.32    0.00    0.00   33.93     2  java

21:07:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:08:03      999   3680729      0.07      0.00 11837504  983280  11.91  java

21:08:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:09:03      999   3680729   30.72    2.32    0.00    0.00   33.03     2  java

21:08:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:09:03      999   3680729      0.00      0.00 11837504  983280  11.91  java

21:09:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:10:03      999   3680729   29.70    2.32    0.00    0.00   32.02     2  java

21:09:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:10:03      999   3680729      1.03      0.00 11837504  984304  11.92  java

21:10:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:11:03      999   3680729   32.17    2.30    0.00    0.00   34.47     2  java

21:10:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21:11:03      999   3680729      0.98      0.00 11839552  984816  11.93  java

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:      999   3680729   31.76    2.17    0.00    0.00   33.93     -  java

Average:      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
Average:      999   3680729      1.98      0.00 11837598  982275  11.90  java
